objid,ra,dec,u,g,r,i,z,specobjid,class,redshift
1.23766E+18,174.6707617,54.91345709,19.41301,19.37828,19.46777,19.20892,19.23485,7.54036E+18,QSO,1.891574
1.23768E+18,8.837265385,31.36453819,19.48492,19.28117,18.83822,18.84471,18.89902,8.68641E+18,QSO,1.11325
1.23765E+18,114.8285597,30.4284001,19.07396,18.83593,18.68811,18.49486,18.55498,1.15856E+19,QSO,1.50715
1.23768E+18,328.9295074,22.6269521,19.51807,19.50473,19.15791,18.99899,18.95969,8.52988E+18,QSO,1.457662
1.23766E+18,119.0058007,28.39730281,18.55804,18.51419,18.47836,18.34092,18.1531,9.67256E+17,QSO,2.111291
1.23768E+18,6.973595689,22.18761009,19.51286,19.09909,19.1201,19.22194,18.99203,8.54698E+18,QSO,0.7786167
1.23768E+18,337.9382354,26.24253687,19.01113,19.02187,19.01928,18.80994,18.65674,8.61783E+18,QSO,1.936513
1.23766E+18,177.8473661,8.704453056,19.02051,18.78799,18.42435,18.40102,18.46394,1.38035E+18,QSO,1.084404
1.23766E+18,133.6795909,7.873122809,18.21456,17.94288,17.78985,17.57493,17.52942,1.4626E+18,QSO,1.603395
1.23766E+18,243.9039584,32.78662336,19.03809,18.88002,18.96371,18.84789,18.87933,5.58453E+18,QSO,1.877494
1.23767E+18,135.8758682,10.6472378,19.26996,18.94665,18.79626,18.60742,18.58684,1.95696E+18,QSO,1.445348
1.23767E+18,153.586176,14.45267796,19.57348,19.53145,19.13482,19.13328,19.20936,2.91388E+18,QSO,1.097003
1.23766E+18,135.2662938,42.26459077,18.9675,18.78223,18.48078,18.44448,18.48224,9.35683E+17,QSO,1.363186
1.23766E+18,225.8356649,41.71955752,18.8929,18.7247,18.45327,18.45216,18.56466,1.4536E+18,QSO,1.132515
1.23767E+18,222.621268,13.44072921,17.8098,17.66175,17.63161,17.46776,17.46498,6.16232E+18,QSO,1.869028
1.23765E+18,32.25837756,-8.736644078,19.36237,19.17978,19.16231,19.03928,19.08051,7.51104E+17,QSO,1.497698
1.23766E+18,188.8110159,46.48446239,18.59861,18.10607,18.00881,17.79098,17.54923,7.50642E+18,QSO,2.203337
1.23766E+18,335.7954134,-0.746793296,18.88845,18.52052,18.31194,18.21315,18.1733,1.04013E+19,QSO,1.418264
1.23767E+18,200.3290613,30.07327431,19.00598,18.66516,18.39594,17.91497,17.93741,2.2542E+18,QSO,0.09122871
1.23766E+18,320.6792082,-0.448246912,19.09582,18.9027,18.70781,18.46958,18.31881,1.0291E+19,QSO,1.974812
1.23766E+18,121.9201408,6.996931084,19.57871,19.01378,18.92279,18.76209,18.76139,1.97714E+18,QSO,0.6308653
1.23766E+18,262.3415051,55.51600736,18.80397,18.58929,18.2914,18.15482,18.09741,4.03151E+17,QSO,1.380438
1.23765E+18,138.0204247,59.66603564,18.40895,17.88814,17.72894,17.74715,17.55891,5.45062E+17,QSO,0.7735624
1.23766E+18,188.0564268,7.738331079,18.99935,18.77518,18.73056,18.6377,18.53436,6.08216E+18,QSO,1.932332
1.23766E+18,139.8046105,36.47609053,19.09033,19.14592,18.85301,19.11582,18.95709,9.97785E+18,QSO,1.118702
1.23766E+18,241.0001211,7.323695368,19.44783,19.14957,19.01356,18.90725,18.68954,5.50929E+18,QSO,2.114993
1.23766E+18,163.0341451,6.154211423,17.58203,16.01428,15.5187,15.10635,14.82449,1.12704E+18,QSO,0.05205979
1.23768E+18,2.599454005,28.46712417,19.57423,19.28419,19.21387,18.93244,19.07727,8.72128E+18,QSO,1.605587
1.23766E+18,220.7731521,6.358030632,19.09825,18.96169,18.93206,18.82477,18.63082,2.05939E+18,QSO,2.079976
1.23767E+18,20.66253942,30.89812678,18.9099,18.74066,18.63032,18.4841,18.57493,8.70108E+18,QSO,1.478507
1.23766E+18,176.4246171,45.76250243,19.3137,18.93495,18.63868,18.6054,18.53115,1.54033E+18,QSO,1.085083
1.23767E+18,190.7376546,-1.321945504,19.55669,18.39675,17.49625,16.98022,16.77049,3.78404E+17,QSO,0.1253503
1.23768E+18,358.6699806,1.325873953,19.29632,19.29583,18.93826,18.94358,19.07251,4.81666E+18,QSO,1.276017
1.23765E+18,124.8068636,39.81615988,19.02314,18.64696,18.60985,18.43319,18.42476,8.54724E+17,QSO,0.5944902
1.23768E+18,9.010110476,1.71921726,18.27291,18.44353,18.13826,18.11824,18.28596,1.06308E+19,QSO,1.219157
1.23766E+18,144.8364383,48.71428684,19.44673,19.30002,19.02713,19.03429,19.11647,9.39156E+17,QSO,1.176855
1.23765E+18,337.7001044,12.43385647,19.58942,19.30306,19.30467,19.16687,19.33379,8.30982E+17,QSO,1.696619
1.23767E+18,118.1013419,15.06458056,17.84079,17.80758,18.00799,18.21498,18.44466,5.061E+18,QSO,2.678388
1.23766E+18,141.049407,44.12977294,18.57564,18.64192,18.63861,18.31796,18.32651,9.7964E+17,QSO,1.811881
1.23767E+18,157.9100362,24.62681763,18.96102,18.8702,18.88556,18.72883,18.74793,1.17726E+19,QSO,1.697637
1.23767E+18,199.5845472,29.16827502,18.16421,17.86067,18.15767,18.07374,18.1489,2.25411E+18,QSO,0.5813878
1.23765E+18,157.1444062,1.719647014,19.4202,19.06154,19.0157,19.18959,18.92675,5.67493E+17,QSO,0.7057393
1.23768E+18,25.55393039,-2.010699161,19.42687,19.33612,19.31787,19.04081,18.99557,8.83292E+18,QSO,1.83565
1.23765E+18,132.0076179,48.47796072,19.17286,18.98222,18.63263,18.64827,18.74885,8.45785E+18,QSO,0.9866276
1.23767E+18,198.4510321,32.77341408,18.72007,18.58944,18.3914,18.41825,18.30916,2.35653E+18,QSO,1.008826
1.23766E+18,182.3001682,15.42906452,19.13713,18.82747,18.61971,18.65943,18.62427,1.98733E+18,QSO,0.9464857
1.23766E+18,151.6774202,41.36720822,17.60404,16.95574,16.40872,15.92412,15.88113,9.34735E+18,QSO,0.1494054
1.23767E+18,219.2394584,21.12063169,17.58788,17.27138,17.27034,17.34695,17.48095,6.64281E+18,QSO,1.531907
1.23766E+18,191.5013025,62.00508752,18.82393,18.55351,18.4413,18.41287,18.25971,7.84763E+18,QSO,2.08623
1.23766E+18,172.3809456,12.04407832,19.45087,19.18917,18.83308,18.81785,18.63759,1.80824E+18,QSO,1.048154
1.23765E+18,216.1246899,1.999817558,18.82456,18.66302,18.72841,18.57265,18.55255,6.01259E+17,QSO,1.690154
1.23765E+18,188.6344618,67.63326057,18.82105,18.62444,18.56797,18.36007,18.32072,5.56328E+17,QSO,1.612399
1.23767E+18,137.2360117,1.238719427,19.44358,19.41949,19.11364,19.10145,19.07228,5.3034E+17,QSO,1.300595
1.23766E+18,152.5792208,10.1226549,19.04512,18.12008,17.40839,16.89348,16.71666,1.79814E+18,QSO,0.10992
1.23766E+18,214.6882813,45.61167837,19.21056,18.94782,18.78119,18.69981,18.70059,1.44909E+18,QSO,1.458413
1.23765E+18,351.9809224,-9.476664306,18.09973,17.51068,17.02209,16.59045,16.46405,7.27459E+17,QSO,0.1753679
1.23766E+18,173.1677417,52.95040098,16.48598,14.78924,14.12499,13.80783,13.51624,9.90885E+17,QSO,0.02645922
1.23766E+18,203.5186726,46.12112508,19.58111,19.3218,19.3388,19.20528,19.32177,8.33979E+18,QSO,1.617028
1.23766E+18,263.8462705,55.43460635,19.19396,18.59963,17.90534,17.47791,17.24504,4.07679E+17,QSO,0.1609565
1.23765E+18,13.58473148,-9.996614783,18.89821,18.58203,18.38008,18.30005,18.27153,7.39765E+17,QSO,1.140862
1.23765E+18,224.849721,58.99911306,19.58606,19.29955,19.18877,19.27161,19.19514,6.8693E+17,QSO,0.8999485
1.23768E+18,331.6520323,20.48750952,19.24508,18.97049,18.80664,18.79865,18.65283,8.52872E+18,QSO,0.84466
1.23765E+18,126.8956242,49.53612578,18.769,18.68642,18.3923,18.01632,17.95558,4.98894E+17,QSO,0.2271345
1.23767E+18,147.3906202,20.58179356,17.89238,16.26859,15.44885,15.02392,14.71658,2.65951E+18,QSO,0.07606132
1.23768E+18,0.200734238,1.553804416,18.63738,18.29874,18.3694,18.36102,18.3296,4.83696E+18,QSO,0.6632693
1.23767E+18,171.4076597,21.34507391,18.90211,18.14918,17.50249,16.9362,16.77988,2.81482E+18,QSO,0.08934598
1.23766E+18,241.747188,6.894699493,19.27757,18.9557,18.63362,18.61043,18.51136,1.94671E+18,QSO,1.035247
1.23766E+18,234.9311888,45.78566726,18.34846,18.26789,18.04442,17.87244,17.90847,6.79154E+18,QSO,1.465678
1.23765E+18,164.6233619,1.566333705,18.83081,18.2992,17.84839,17.48504,17.14463,5.32781E+18,QSO,0.8919327
1.23768E+18,348.1184551,25.7849531,19.57255,18.8542,18.66421,18.62631,18.44069,7.09669E+18,QSO,2.333584
1.23766E+18,205.486611,12.63753806,18.69959,18.42992,18.30758,18.06565,17.97669,1.9142E+18,QSO,1.608467
1.23765E+18,158.9160965,66.57509611,17.23437,17.05395,17.22154,17.16359,17.11115,5.50676E+17,QSO,0.4543003
1.23766E+18,244.5390384,36.33274743,17.28727,16.31348,15.77889,15.51323,15.30907,1.18897E+18,QSO,0.03376276
1.23768E+18,11.10984751,34.98587233,18.76253,18.44409,18.39429,18.23404,18.09022,8.6887E+18,QSO,0.4416382
1.23766E+18,158.5282143,40.93008927,19.58912,19.50359,19.23443,19.25154,19.31065,9.41713E+18,QSO,1.225927
1.23768E+18,342.3668855,5.575963692,18.50985,18.21371,17.97114,17.96985,17.95331,1.27285E+19,QSO,1.089579
1.23767E+18,182.4109104,27.60539944,18.83799,18.63614,18.36695,18.42417,18.54329,2.5074E+18,QSO,1.127704
1.23766E+18,162.4658767,6.676728829,18.86546,18.53414,18.06748,17.73563,17.65676,1.12707E+18,QSO,0.2033201
1.23767E+18,241.5151194,17.71924697,19.4315,19.34185,19.07638,19.05956,19.22204,2.47587E+18,QSO,1.105741
1.23767E+18,234.1397969,16.25855217,17.83578,17.43635,17.47686,17.36359,17.43242,3.14693E+18,QSO,0.5821525
1.23767E+18,172.2908586,29.67050559,19.41065,19.27705,19.05764,19.17231,19.07614,7.24431E+18,QSO,1.080539
1.23765E+18,18.94251237,-10.02940946,19.38323,18.67505,18.49173,18.49836,18.11492,7.43148E+17,QSO,2.513758
1.23768E+18,340.2943858,27.96089659,19.02978,18.81293,18.59851,18.64965,18.57713,8.61898E+18,QSO,0.9609157
1.23767E+18,30.80019635,7.673737962,19.43683,19.22494,18.92536,18.9442,18.86808,3.50841E+18,QSO,1.237226
1.23766E+18,172.7964328,37.61919694,18.30067,17.96624,18.16361,17.96465,17.78683,9.99146E+18,QSO,0.447798
1.23767E+18,213.1469307,19.80117077,19.27106,18.81122,18.55595,18.31141,18.19441,3.12105E+18,QSO,0.4800909
1.23767E+18,33.14698978,6.959683021,19.44423,19.19243,18.76237,18.66223,18.55835,9.83272E+18,QSO,1.181576
1.23767E+18,186.4950346,30.55914835,19.14631,18.67223,18.41608,18.19963,17.99435,7.28926E+18,QSO,2.223467
1.23766E+18,159.6813977,10.50684903,18.96515,18.85603,18.78105,18.60479,18.53551,6.01931E+18,QSO,1.929134
1.23767E+18,162.5616893,33.17031636,19.18218,19.08693,18.9427,19.00607,19.00792,2.27995E+18,QSO,1.000377
1.23766E+18,200.1959451,48.17128821,19.43834,19.33431,19.21977,19.00145,18.89709,1.44346E+18,QSO,1.694253
1.23767E+18,241.745656,12.4038522,18.86396,18.69507,18.6186,18.32085,18.31903,2.84303E+18,QSO,1.675771
1.23766E+18,124.5151381,32.19796756,19.59079,18.93244,18.83707,18.86844,18.70936,5.00591E+18,QSO,2.434878
1.23768E+18,32.52869931,-2.846176445,19.4349,19.42214,19.37878,19.13503,19.12257,8.82483E+18,QSO,1.803959
1.23766E+18,141.0952381,40.09091018,17.89582,16.88517,16.45952,16.30645,16.38215,1.05612E+18,QSO,2.893982
1.23766E+18,147.3246814,48.25496605,19.45541,19.18388,19.21667,19.04074,19.1475,1.13158E+18,QSO,1.682229
1.23765E+18,196.4754238,-2.782619945,19.44263,19.14891,18.96597,18.79795,18.51076,3.81724E+17,QSO,2.026186
1.23766E+18,217.1593831,32.47121358,18.6577,18.47561,18.44993,18.60501,18.63254,2.07286E+18,QSO,0.849776
1.23766E+18,141.8039818,34.38032555,18.63532,18.0821,17.80027,17.83171,17.72511,6.54172E+18,QSO,2.446686
1.23766E+18,199.7744512,6.203555169,18.58038,18.6159,18.30647,18.22791,18.23882,2.02325E+18,QSO,1.346022
1.23766E+18,216.1412511,46.26198052,19.20187,19.15739,19.02973,19.04764,18.92488,1.44917E+18,QSO,1.197827
1.23765E+18,215.3422563,2.269011344,19.2846,19.22396,19.22904,18.93233,18.88918,6.01367E+17,QSO,1.821845
1.23765E+18,134.9494274,49.13836274,18.61364,18.26597,17.98375,17.8537,17.80343,6.45723E+18,QSO,1.38668
1.23766E+18,167.7891127,56.46311926,18.64609,18.41131,18.31818,18.38783,18.34102,1.02247E+18,QSO,0.8346602
1.23766E+18,254.9139313,31.10628039,18.32094,18.24029,18.24784,18.00144,17.96288,5.62523E+18,QSO,1.838887
1.23768E+18,343.6406836,27.44033916,19.17201,18.88732,18.79308,18.54474,18.56703,8.67633E+18,QSO,1.696504
1.23766E+18,160.0626333,53.64057099,19.55847,19.30327,19.17909,18.92636,18.85911,1.13725E+18,QSO,1.622302
1.23766E+18,209.4235632,5.430170224,19.22407,18.77494,18.64118,18.53109,18.42415,9.63908E+17,QSO,0.7403577
1.23767E+18,140.8026575,25.91241914,19.51152,19.051,18.59241,18.46324,18.39606,1.08044E+19,QSO,1.015941
1.23766E+18,196.807805,62.72669701,18.42156,18.36974,18.19506,18.22368,18.3734,8.81704E+17,QSO,1.250728
1.23767E+18,183.1865789,32.59917361,19.33159,19.22041,19.23509,18.99578,19.03988,2.25645E+18,QSO,1.914944
1.23766E+18,129.860795,7.060315939,19.15578,19.00617,18.75726,18.77631,18.78675,3.70769E+18,QSO,1.054573
1.23766E+18,152.7651125,44.05689125,19.55367,19.53043,19.39649,19.39231,19.45666,9.3316E+18,QSO,1.151499
1.23766E+18,134.6502097,35.60954995,18.28415,17.81253,17.3388,17.00806,16.79604,1.36358E+18,QSO,0.1255778
1.23766E+18,237.6470105,48.15240257,19.55564,19.3855,19.24877,19.14007,19.17637,9.49935E+18,QSO,1.471185
1.23766E+18,153.2067645,41.38640288,16.08214,16.18811,16.49068,16.73234,16.99812,5.13652E+18,QSO,3.815965
1.23768E+18,21.51581236,31.79938216,19.45795,19.19289,19.01488,18.77381,18.65185,8.70103E+18,QSO,1.540486
1.23767E+18,173.1141329,25.15288172,19.45118,19.27477,19.11906,19.06571,19.02703,2.81602E+18,QSO,1.423461
1.23765E+18,253.4652694,41.21465208,19.53413,19.41673,19.35896,19.18075,18.98273,6.7971E+18,QSO,2.03176
1.23767E+18,136.4776768,20.86696866,18.36728,18.10138,17.78017,17.69956,17.66119,6.49881E+18,QSO,1.374019
1.23765E+18,333.1173993,13.60846611,18.90501,18.81972,18.70965,18.4259,18.30132,5.67574E+18,QSO,1.973138
1.23765E+18,221.7371684,62.48100831,19.30415,19.25284,19.1242,19.13606,19.12927,3.31803E+18,QSO,1.280834
1.23766E+18,113.3139165,44.45417762,19.03306,18.91755,18.7003,18.42908,18.1793,2.10099E+18,QSO,2.105191
1.23765E+18,54.91687588,-7.364800361,19.40109,19.23753,19.0407,18.93308,18.74996,5.20225E+17,QSO,0.8970398
1.23768E+18,7.80111062,36.20762965,19.5845,19.34697,19.0626,18.948,18.96799,8.68421E+18,QSO,1.125065
1.23767E+18,130.0684078,22.10681829,19.26221,18.73135,18.10352,17.62097,17.49071,2.34642E+18,QSO,0.2043731
1.23767E+18,248.8587167,51.93682649,19.08842,18.35574,18.21861,18.18131,17.92733,9.0715E+18,QSO,2.427922
1.23766E+18,153.7405182,10.66260926,19.28838,19.19193,19.14578,18.87875,19.0087,1.79811E+18,QSO,1.784132
1.23768E+18,337.5921643,18.10683043,19.46232,19.43694,19.14399,19.10288,19.15273,8.53096E+18,QSO,1.205931
1.23765E+18,19.18299772,13.81042149,18.76004,18.48866,18.35383,18.26543,18.1388,4.7628E+17,QSO,0.8222808
1.23766E+18,217.4337424,58.48769005,19.26072,19.18219,19.07113,19.03967,19.17996,8.88362E+17,QSO,1.411848
1.23766E+18,188.2292305,55.68992832,18.29078,18.44541,18.41526,18.1683,17.94454,1.14855E+18,QSO,1.989843
1.23766E+18,243.4795725,45.67967611,19.33857,19.21245,18.98505,18.77273,18.31517,9.16619E+17,QSO,0.3880776
1.23768E+18,358.9431077,4.707187827,19.19812,19.04968,18.89506,18.79544,18.79133,9.8417E+18,QSO,1.486419
1.23766E+18,127.1692013,36.80527096,17.70107,17.60515,17.44663,17.43665,17.53789,9.31159E+17,QSO,1.38028
1.23766E+18,206.7467396,56.11780368,19.38431,19.18381,18.82983,18.6704,18.2693,1.48858E+18,QSO,0.3764192
1.23767E+18,154.0242247,20.02063216,18.03359,17.27798,16.59556,16.14487,15.98743,2.67192E+18,QSO,0.1287471
1.23766E+18,143.1528312,42.29754631,19.4807,19.23527,19.02044,19.00254,18.72718,1.05845E+18,QSO,0.9292213
1.23766E+18,132.205926,35.81609052,18.45507,18.12302,18.11033,18.19664,18.29051,1.05174E+18,QSO,2.238796
1.23765E+18,143.7015055,1.718897499,19.01309,18.8068,18.70106,18.74422,18.72763,5.37138E+17,QSO,0.8189778
1.23766E+18,253.2561001,28.50166528,19.59454,19.31711,19.06237,19.09129,18.96331,1.90402E+18,QSO,0.9671305
1.23767E+18,186.3467329,24.98035624,18.79729,18.32584,18.28895,18.30262,18.11404,6.733E+18,QSO,2.424891
1.23766E+18,340.2717878,12.65938671,18.82706,18.64876,18.52822,18.27091,18.22041,8.32078E+17,QSO,1.637302
1.23766E+18,247.2176599,-0.150252937,19.34255,19.13406,19.07035,18.87347,18.85267,4.09846E+17,QSO,1.675451
1.23766E+18,144.9271507,31.88382986,19.16459,18.85848,18.69802,18.47003,18.54849,1.17602E+19,QSO,1.574951
1.23767E+18,225.673865,14.74364155,18.84206,18.68137,18.56051,18.2565,18.25947,3.11319E+18,QSO,1.720955
1.23766E+18,181.4044071,47.78482513,18.95358,18.76846,18.61966,18.38203,18.23273,1.63156E+18,QSO,1.977501
1.23766E+18,135.6989132,62.35831596,19.5004,19.40963,19.08347,19.1207,19.36359,2.01095E+18,QSO,1.335171
1.23767E+18,140.1885322,18.03655114,19.53214,18.92511,18.85784,18.89849,18.82776,1.07569E+19,QSO,2.397471
1.23768E+18,3.152354661,18.88276658,19.2696,18.77806,18.76344,18.68561,18.52593,6.88059E+18,QSO,2.272023
1.23765E+18,154.3883821,-0.02924697,19.50942,17.5641,16.60739,16.10064,15.76186,3.05174E+17,QSO,0.06103761
1.23766E+18,207.894394,54.61879449,19.3989,19.53831,19.56769,19.27155,19.19109,7.60678E+18,QSO,1.884262
1.23767E+18,207.6021692,29.79819053,19.45241,18.88502,18.88337,18.80142,18.63414,7.31172E+18,QSO,2.228585
1.23767E+18,167.9333339,26.47802445,19.02608,19.04617,18.88362,18.59654,18.48944,2.49066E+18,QSO,1.911131
1.23767E+18,14.36905952,24.77926653,18.82676,18.70595,18.65305,18.38788,18.39861,8.64155E+18,QSO,1.811314
1.23767E+18,156.2485364,26.22053239,19.23422,19.08226,18.97514,18.86215,18.93884,1.0837E+19,QSO,1.429129
1.23767E+18,33.11034782,-3.598634657,19.06225,18.3741,18.04479,17.87309,17.73546,1.04959E+19,QSO,2.703966
1.23766E+18,137.0160328,31.3659512,19.11174,18.9667,18.82648,18.80403,18.28865,1.17569E+19,QSO,0.3434588
1.23767E+18,159.5657184,15.59902436,18.53444,17.77624,17.14218,16.70297,16.49565,2.92063E+18,QSO,0.1128763
1.23766E+18,185.9852187,38.28948015,19.2571,19.13355,19.16315,18.94948,18.89007,2.24289E+18,QSO,1.754183
1.23766E+18,234.0042274,11.0676973,19.18879,18.97118,18.83868,18.56783,18.56615,3.10073E+18,QSO,1.675827
1.23766E+18,131.1793485,45.80870439,18.51726,18.31251,18.20984,18.2817,18.11418,8.59109E+17,QSO,0.8744593
1.23766E+18,189.3852645,57.97899204,18.90725,18.8273,18.9257,18.79096,18.65878,1.48184E+18,QSO,2.051002
1.23766E+18,122.0371822,24.1779132,18.03913,17.93059,17.93017,17.64515,17.58983,1.42429E+18,QSO,1.742922
1.23768E+18,359.1851593,19.77061143,19.16261,18.80052,18.71768,18.71822,18.55827,6.87932E+18,QSO,0.7613797
1.23767E+18,241.8184279,12.52843524,18.84287,18.61193,18.64788,18.47677,18.17619,2.84303E+18,QSO,0.4268942
1.23767E+18,229.2299973,59.43588785,18.30075,17.66894,17.56629,17.57564,17.46035,7.64504E+18,QSO,2.446319
1.23767E+18,235.2825822,20.602466,19.27215,18.89965,19.03378,18.81812,18.70259,2.43873E+18,QSO,0.5080887
1.23766E+18,241.3647584,37.46716257,17.92943,17.60536,17.49095,17.5782,17.48397,1.18788E+18,QSO,0.8167709
1.23766E+18,146.0184159,48.11291858,18.27782,18.13694,18.1627,18.1602,17.84723,8.21809E+18,QSO,0.3922575
1.23766E+18,149.5769641,12.20013998,19.31147,19.1344,18.93665,18.97222,18.90775,1.96365E+18,QSO,1.048283
1.23768E+18,356.35304,4.119943274,18.51501,18.426,18.22083,18.18468,18.24305,1.27015E+19,QSO,1.145487
1.23766E+18,248.413856,20.9360302,19.42534,19.31279,19.05842,18.98108,19.04744,1.86801E+18,QSO,1.436276
1.23768E+18,336.0719981,1.189860666,18.01836,17.80085,17.67694,17.39196,17.37807,1.03223E+19,QSO,1.752011
1.23765E+18,135.9932022,51.26752354,19.56144,19.31577,19.27873,19.01588,18.9841,6.20545E+17,QSO,1.736265
1.23766E+18,152.4416828,52.57810285,18.35939,18.32864,17.9858,17.48627,17.49102,1.01685E+18,QSO,0.1749142
1.23767E+18,340.8913087,19.6612904,19.45682,19.33572,19.07256,19.12566,19.1571,8.53889E+18,QSO,1.095764
1.23766E+18,202.5773462,49.87354154,19.48289,18.94982,18.90623,18.86361,18.68345,7.58641E+18,QSO,2.34534
1.23765E+18,145.7675764,3.979987095,19.43636,19.28241,19.05116,19.09832,19.09449,6.41899E+17,QSO,1.109778
1.23767E+18,220.3990559,13.37750447,18.15301,18.13062,18.10582,17.91156,17.77826,6.15669E+18,QSO,1.958045
1.23766E+18,136.1423295,34.5348421,19.26429,19.05886,18.96494,18.6982,18.66791,1.36347E+18,QSO,1.675647
1.23766E+18,146.4358877,44.90649777,19.29524,19.21563,18.94183,18.8006,18.71625,1.35335E+18,QSO,1.176697
1.23765E+18,116.6774745,36.0049172,19.05287,18.72825,18.74067,18.56042,18.40826,6.10395E+17,QSO,0.4665215
1.23766E+18,217.288231,39.30020598,18.38377,18.41386,18.29761,18.20745,18.23653,1.51891E+18,QSO,1.376784
1.23766E+18,171.6273181,55.67386435,18.36959,18.26996,18.03952,17.99117,18.07413,1.47387E+18,QSO,1.079789
1.23765E+18,146.2201339,52.76852069,18.52267,17.85051,17.11312,16.68668,16.42218,8.64711E+17,QSO,0.1640787
1.23766E+18,173.1883293,35.80816558,19.47751,19.34728,19.15294,19.08527,19.07021,2.37918E+18,QSO,1.152633
1.23768E+18,35.7219201,3.572534399,17.67427,17.46935,17.41641,17.20337,17.5463,9.83143E+18,QSO,1.603886
1.23765E+18,243.1351181,51.40036919,19.43922,18.95046,18.50404,18.37856,17.94603,7.01506E+17,QSO,0.3582695
1.23765E+18,250.9490092,44.08984924,18.52732,18.37356,18.38837,18.30296,18.34798,7.0824E+17,QSO,1.540559
1.23766E+18,177.3526238,56.23174411,18.79139,18.61502,18.71971,18.76939,18.62905,1.47724E+18,QSO,0.7827963
1.23768E+18,37.97493335,-4.851799709,18.68417,18.32445,17.86159,17.50208,17.3706,1.04935E+19,QSO,0.1567763
1.23766E+18,175.284281,47.78170826,18.33494,18.29366,18.06023,18.09215,18.20897,1.62593E+18,QSO,1.067966
1.23766E+18,169.4952137,50.40716332,18.38174,18.22198,18.39677,18.27808,18.1796,7.53476E+18,QSO,0.4957466
1.23767E+18,243.778846,8.462242199,18.68414,18.41752,18.14296,18.04186,17.66488,1.94797E+18,QSO,0.2957959
1.23767E+18,180.9801892,29.62894364,18.129,18.00985,17.77787,17.73508,17.76739,2.50515E+18,QSO,1.289036
1.23765E+18,166.349613,5.45460661,19.29327,18.58069,17.74635,17.24615,16.99615,6.54257E+17,QSO,0.1761963
1.23767E+18,189.778157,16.34761326,18.99769,18.73522,18.81575,18.7034,18.81203,2.92741E+18,QSO,0.6187884
1.23768E+18,352.7246881,22.86844219,19.41938,18.53275,18.3417,18.31028,18.24453,7.33986E+18,QSO,2.824205
1.23766E+18,144.9266331,31.26553247,19.59324,19.41751,19.19682,19.25603,19.22504,1.28106E+19,QSO,0.9770036
1.23766E+18,164.9081807,14.10046916,19.19041,18.66684,18.33911,18.14246,18.01707,1.97049E+18,QSO,0.4392412
1.23767E+18,144.8738293,27.3850454,19.30893,19.26081,18.93405,18.82479,18.88393,1.175E+19,QSO,1.260337
1.23766E+18,212.7226342,9.174150445,16.69733,16.70559,16.54176,16.13788,16.36779,2.03692E+18,QSO,0.17813
1.23766E+18,138.3428029,33.02055249,18.85951,18.68228,18.65573,18.76075,18.67804,1.79251E+18,QSO,0.8756099
1.23767E+18,225.4990435,16.19729198,19.22762,18.96705,19.00562,19.07067,18.90357,3.11322E+18,QSO,0.7457283
1.23767E+18,242.8096329,11.2856418,19.58489,19.06294,19.07211,19.16027,19.42462,2.8429E+18,QSO,1.554614
1.23766E+18,5.120690663,15.57663004,19.13336,18.88699,18.78699,18.47283,18.37529,8.47921E+17,QSO,1.761809
1.23767E+18,236.4714304,22.34681964,18.56877,18.28555,17.94843,17.95163,18.00719,2.44212E+18,QSO,1.04439
1.23766E+18,157.1876453,44.46455753,19.47029,19.13061,19.03068,19.22864,18.76888,5.28172E+18,QSO,0.7679792
1.23767E+18,166.5235582,30.852391,17.47877,17.384,17.1831,16.93402,17.00348,2.35547E+18,QSO,1.637974
1.23766E+18,253.742027,21.8863873,18.63123,18.41417,18.37251,18.19544,18.25337,1.5932E+18,QSO,1.617164
1.23765E+18,141.7113977,57.63108532,19.32686,18.93683,18.89988,18.56376,18.33901,5.08983E+17,QSO,0.477922
1.23766E+18,194.9536536,7.481740411,18.8696,18.63794,18.71527,18.58423,18.41029,2.01997E+18,QSO,0.4514312
1.23766E+18,222.6460065,32.68591565,19.24339,18.92165,18.42826,18.18085,18.19263,3.73243E+18,QSO,0.2383451
1.23767E+18,224.3661499,21.91810187,18.92909,18.71477,18.59061,18.5974,18.42523,2.41846E+18,QSO,0.829612
1.23766E+18,209.407665,14.01418568,19.54066,19.09742,18.80805,18.78265,18.62371,2.00199E+18,QSO,0.9391294
1.23768E+18,347.3070562,5.012558922,19.47698,19.08399,18.85228,18.8341,18.77715,1.2725E+19,QSO,0.7446992
1.23766E+18,135.0903447,48.28257485,19.38124,19.30953,19.38386,19.01489,19.04657,8.60338E+17,QSO,1.79858
1.23767E+18,224.2845799,16.26177418,19.16159,19.00233,18.79062,18.89008,18.87897,3.11213E+18,QSO,1.039928
1.23767E+18,31.42215956,-4.618749456,17.9888,17.63548,17.66126,17.72452,17.62585,8.14947E+18,QSO,0.7219708
1.23768E+18,31.24310456,24.6301645,19.36503,19.23512,18.85657,18.75111,18.80997,8.66046E+18,QSO,1.245235
1.23766E+18,253.339121,33.23139941,19.19319,19.21177,19.42031,19.64577,19.82369,5.61496E+18,QSO,3.827273
1.23765E+18,247.3461128,46.386448,19.2159,19.07178,19.14664,18.99463,18.92542,7.06017E+17,QSO,1.714513
1.23767E+18,212.6748534,31.67539273,18.12139,17.97895,17.55638,17.1411,17.04447,2.39266E+18,QSO,0.1877306
